OrderID,OrderDate,CustomerName,Product,Category,Region,Quantity,UnitPrice,Sales
ORD-10617,2024-12-26,Riley Quinn,Printer,Office Supplies,North,3,124.15,372.45
ORD-10618,2024-07-22,Taylor Brooks,Desk,Furniture,East,5,206.46,1032.3
ORD-10619,2024-08-16,Morgan Ellis,Mouse,Accessories,South,5,24.67,123.35
ORD-10620,2024-03-24,Jamie Torres,Desk Lamp,Office Supplies,East,3,35.17,105.51
ORD-10621,2024-03-24,Rowan Pierce,Headphones,Accessories,West,1,76.21,76.21
ORD-10622,2024-05-17,Quinn Harper,Mouse,Accessories,East,2,25.36,50.72
ORD-10623,2024-11-27,Morgan Ellis,Laptop,Electronics,East,2,897.66,1795.32
ORD-10624,2024-12-30,Jamie Torres,Mouse,Accessories,South,3,24.37,73.11
ORD-10625,2024-05-09,Riley Quinn,Chair,Furniture,South,4,155.26,621.04
ORD-10626,2024-07-22,Rowan Pierce,Headphones,Accessories,East,5,81.41,407.05
ORD-10627,2024-10-14,Blake Foster,Laptop,Electronics,North,3,901.03,2703.09
ORD-10628,2024-02-02,Drew Santos,Headphones,Accessories,North,4,81.47,325.88
ORD-10629,2024-12-01,Cameron Blake,Desk,Furniture,West,3,207.22,621.66
ORD-10630,2024-01-30,Blake Foster,Keyboard,Accessories,South,2,50.08,100.16
ORD-10631,2024-12-01,Hayden Cole,Desk,Furniture,North,1,203.6,203.6
ORD-10632,2024-07-17,Jordan Lee,Headphones,Accessories,West,4,83.24,332.96
ORD-10633,2024-12-17,Finley Grant,Desk,Furniture,South,2,204.52,409.04
ORD-10634,2024-12-02,Finley Grant,Desk,Furniture,West,2,200.14,400.28
ORD-10635,2024-05-12,Finley Grant,Headphones,Accessories,West,2,76.77,153.54
ORD-10636,2024-06-30,Avery Chen,Desk,Furniture,North,2,203.08,406.16
ORD-10637,2024-07-09,Jamie Torres,Chair,Furniture,North,3,154.31,462.93
ORD-10638,2024-01-28,Rowan Pierce,Printer,Office Supplies,East,4,134.56,538.24
ORD-10639,2024-03-02,Reese Morgan,Printer,Office Supplies,North,5,135.05,675.25
ORD-10640,2024-03-11,Riley Quinn,Chair,Furniture,North,2,143.3,286.6
ORD-10641,2024-03-14,Drew Santos,Chair,Furniture,West,4,157.3,629.2
ORD-10642,2024-06-09,Jordan Lee,Monitor,Electronics,East,2,249.68,499.36
ORD-10643,2024-10-22,Morgan Ellis,Printer,Office Supplies,South,2,127.05,254.1
ORD-10644,2024-11-20,Quinn Harper,Monitor,Electronics,South,4,240.73,962.92
ORD-10645,2024-01-03,Jordan Lee,Chair,Furniture,West,4,156.97,627.88
ORD-10646,2024-09-28,Riley Quinn,Desk,Furniture,East,3,208.99,626.97
ORD-10647,2024-04-25,Parker Kim,Laptop,Electronics,North,2,911.39,1822.78
ORD-10648,2024-10-28,Cameron Blake,Keyboard,Accessories,West,5,48.0,240.0
ORD-10649,2024-05-28,Skyler Adams,Monitor,Electronics,North,3,258.09,774.27
ORD-10650,2024-06-24,Hayden Cole,Chair,Furniture,North,2,155.81,311.62
ORD-10651,2024-01-10,Avery Chen,Mouse,Accessories,West,4,24.15,96.6
ORD-10652,2024-10-28,Emerson Walsh,Keyboard,Accessories,West,1,48.55,48.55
ORD-10653,2024-07-11,Jamie Torres,Monitor,Electronics,East,1,246.65,246.65
ORD-10654,2024-11-30,Alex Rivera,Desk Lamp,Office Supplies,East,1,36.72,36.72
ORD-10655,2024-03-04,Finley Grant,Monitor,Electronics,North,4,247.91,991.64
ORD-10656,2024-12-21,Alex Rivera,Printer,Office Supplies,North,2,132.61,265.22
ORD-10657,2024-05-18,Blake Foster,Chair,Furniture,West,5,152.41,762.05
ORD-10658,2024-09-18,Blake Foster,Chair,Furniture,East,1,154.95,154.95
ORD-10659,2024-09-11,Riley Quinn,Headphones,Accessories,West,1,76.9,76.9
ORD-10660,2024-07-02,Quinn Harper,Headphones,Accessories,North,2,82.64,165.28
ORD-10661,2024-04-16,Hayden Cole,Keyboard,Accessories,North,4,47.69,190.76
ORD-10662,2024-02-26,Rowan Pierce,Mouse,Accessories,South,1,23.75,23.75
ORD-10663,2024-02-08,Taylor Brooks,Keyboard,Accessories,North,5,52.24,261.2
ORD-10664,2024-05-15,Skyler Adams,Mouse,Accessories,East,3,24.88,74.64
ORD-10665,2024-05-28,Parker Kim,Monitor,Electronics,North,1,257.82,257.82
ORD-10666,2024-01-24,Alex Rivera,Chair,Furniture,West,1,153.57,153.57
ORD-10667,2024-11-14,Jamie Torres,Keyboard,Accessories,East,4,49.13,196.52
ORD-10668,2024-02-28,Reese Morgan,Desk,Furniture,South,2,206.29,412.58
ORD-10669,2024-12-19,Hayden Cole,Printer,Office Supplies,South,4,127.02,508.08
ORD-10670,2024-03-22,Taylor Brooks,Keyboard,Accessories,South,1,48.06,48.06
ORD-10671,2024-12-13,Skyler Adams,Desk Lamp,Office Supplies,West,5,34.93,174.65
ORD-10672,2024-11-09,Alex Rivera,Desk Lamp,Office Supplies,West,3,34.57,103.71
ORD-10673,2024-07-29,Skyler Adams,Printer,Office Supplies,East,1,135.45,135.45
ORD-10674,2024-01-07,Emerson Walsh,Monitor,Electronics,West,3,244.03,732.09
ORD-10675,2024-02-18,Quinn Harper,Desk,Furniture,West,5,200.37,1001.85
ORD-10676,2024-03-17,Finley Grant,Printer,Office Supplies,East,4,127.98,511.92
ORD-10677,2024-09-15,Hayden Cole,Laptop,Electronics,South,2,912.9,1825.8
ORD-10678,2024-06-13,Avery Chen,Keyboard,Accessories,North,4,47.86,191.44
ORD-10679,2024-10-08,Reese Morgan,Headphones,Accessories,South,2,76.39,152.78
ORD-10680,2024-10-20,Skyler Adams,Mouse,Accessories,East,4,23.94,95.76
ORD-10681,2024-09-11,Alex Rivera,Printer,Office Supplies,East,1,129.3,129.3
ORD-10682,2024-10-08,Alex Rivera,Chair,Furniture,East,5,148.68,743.4
ORD-10683,2024-09-17,Finley Grant,Desk Lamp,Office Supplies,West,3,36.61,109.83
ORD-10684,2024-01-28,Avery Chen,Printer,Office Supplies,South,3,135.84,407.52
ORD-10685,2024-11-03,Hayden Cole,Desk,Furniture,North,5,201.19,1005.95
ORD-10686,2024-01-02,Drew Santos,Printer,Office Supplies,North,2,124.97,249.94
ORD-10687,2024-12-25,Taylor Brooks,Headphones,Accessories,East,3,80.37,241.11
ORD-10688,2024-02-24,Jamie Torres,Keyboard,Accessories,West,4,49.95,199.8
ORD-10689,2024-04-20,Skyler Adams,Mouse,Accessories,West,4,24.04,96.16
ORD-10690,2024-01-24,Rowan Pierce,Desk,Furniture,East,4,192.15,768.6
ORD-10691,2024-09-15,Casey Nguyen,Printer,Office Supplies,South,5,129.44,647.2
ORD-10692,2024-10-10,Quinn Harper,Laptop,Electronics,South,1,902.72,902.72
ORD-10693,2024-12-20,Rowan Pierce,Notebook Pack,Office Supplies,West,2,13.36,26.72
ORD-10694,2024-11-06,Drew Santos,Keyboard,Accessories,South,5,48.01,240.05
ORD-10695,2024-05-20,Reese Morgan,Chair,Furniture,North,2,157.18,314.36
ORD-10696,2024-03-11,Quinn Harper,Headphones,Accessories,North,2,79.61,159.22
ORD-10697,2024-11-19,Riley Quinn,Notebook Pack,Office Supplies,West,5,13.46,67.3
ORD-10698,2024-12-17,Parker Kim,Mouse,Accessories,West,3,25.3,75.9
ORD-10699,2024-12-29,Taylor Brooks,Keyboard,Accessories,North,3,50.01,150.03
ORD-10700,2024-12-07,Quinn Harper,Notebook Pack,Office Supplies,North,5,12.96,64.8
ORD-10701,2024-02-24,Alex Rivera,Chair,Furniture,South,5,154.61,773.05
ORD-10702,2024-04-12,Jamie Torres,Keyboard,Accessories,West,1,47.76,47.76
ORD-10703,2024-02-01,Cameron Blake,Headphones,Accessories,West,2,81.46,162.92
ORD-10704,2024-02-22,Blake Foster,Notebook Pack,Office Supplies,West,4,12.38,49.52
ORD-10705,2024-12-22,Cameron Blake,Notebook Pack,Office Supplies,East,5,12.85,64.25
ORD-10706,2024-10-09,Jordan Lee,Chair,Furniture,East,3,148.3,444.9
ORD-10707,2024-04-25,Parker Kim,Headphones,Accessories,West,4,77.61,310.44
ORD-10708,2024-12-15,Sam Patel,Mouse,Accessories,West,2,24.48,48.96
ORD-10709,2024-07-12,Jordan Lee,Keyboard,Accessories,South,1,51.17,51.17
ORD-10710,2024-03-23,Rowan Pierce,Headphones,Accessories,North,2,80.44,160.88
ORD-10711,2024-01-21,Casey Nguyen,Laptop,Electronics,North,2,884.74,1769.48
ORD-10712,2024-12-04,Cameron Blake,Desk Lamp,Office Supplies,South,5,33.42,167.1
ORD-10713,2024-12-28,Drew Santos,Desk Lamp,Office Supplies,West,1,35.17,35.17
ORD-10714,2024-03-22,Quinn Harper,Keyboard,Accessories,South,5,50.09,250.45
ORD-10715,2024-12-05,Drew Santos,Monitor,Electronics,North,2,246.23,492.46
ORD-10716,2024-09-28,Hayden Cole,Desk,Furniture,East,5,195.86,979.3
ORD-10717,2024-05-03,Blake Foster,Monitor,Electronics,West,4,254.21,1016.84
ORD-10718,2024-07-14,Taylor Brooks,Laptop,Electronics,South,3,916.42,2749.26
ORD-10719,2024-01-13,Emerson Walsh,Headphones,Accessories,North,3,80.31,240.93
ORD-10720,2024-09-06,Jordan Lee,Notebook Pack,Office Supplies,North,4,13.38,53.52
ORD-10721,2024-02-19,Morgan Ellis,Mouse,Accessories,East,1,24.54,24.54
ORD-10722,2024-12-16,Quinn Harper,Monitor,Electronics,East,2,242.76,485.52
ORD-10723,2024-11-27,Sam Patel,Mouse,Accessories,West,4,25.08,100.32
ORD-10724,2024-01-20,Sam Patel,Laptop,Electronics,East,3,896.32,2688.96
ORD-10725,2024-10-12,Sam Patel,Laptop,Electronics,West,3,871.01,2613.03
ORD-10726,2024-11-18,Reese Morgan,Headphones,Accessories,South,4,79.25,317.0
ORD-10727,2024-09-30,Alex Rivera,Desk,Furniture,East,1,190.33,190.33
ORD-10728,2024-07-02,Emerson Walsh,Desk Lamp,Office Supplies,East,1,33.4,33.4
ORD-10729,2024-11-06,Sam Patel,Headphones,Accessories,North,3,82.28,246.84
ORD-10730,2024-08-30,Morgan Ellis,Printer,Office Supplies,West,1,128.45,128.45
ORD-10731,2024-05-31,Casey Nguyen,Keyboard,Accessories,North,5,51.22,256.1
ORD-10732,2024-10-10,Finley Grant,Desk,Furniture,West,1,209.14,209.14
ORD-10733,2024-11-01,Reese Morgan,Monitor,Electronics,East,5,238.53,1192.65
ORD-10734,2024-04-18,Quinn Harper,Headphones,Accessories,West,3,77.67,233.01
ORD-10735,2024-05-09,Riley Quinn,Keyboard,Accessories,East,5,48.41,242.05
ORD-10736,2024-01-28,Finley Grant,Keyboard,Accessories,South,5,50.84,254.2
ORD-10737,2024-05-08,Taylor Brooks,Notebook Pack,Office Supplies,West,1,12.44,12.44
ORD-10738,2024-07-01,Casey Nguyen,Desk Lamp,Office Supplies,West,3,34.95,104.85
ORD-10739,2024-04-09,Drew Santos,Monitor,Electronics,South,1,244.62,244.62
ORD-10740,2024-12-21,Rowan Pierce,Printer,Office Supplies,West,3,127.76,383.28
ORD-10741,2024-08-07,Morgan Ellis,Desk Lamp,Office Supplies,East,3,35.22,105.66
ORD-10742,2024-12-30,Quinn Harper,Desk,Furniture,North,2,194.91,389.82
ORD-10743,2024-09-02,Skyler Adams,Desk,Furniture,South,3,192.68,578.04
ORD-10744,2024-10-09,Taylor Brooks,Desk,Furniture,West,4,205.49,821.96
ORD-10745,2024-03-12,Finley Grant,Desk Lamp,Office Supplies,West,3,33.53,100.59
ORD-10746,2024-02-08,Alex Rivera,Headphones,Accessories,East,1,81.86,81.86
ORD-10747,2024-04-18,Jordan Lee,Desk Lamp,Office Supplies,North,5,35.27,176.35
ORD-10748,2024-08-29,Casey Nguyen,Notebook Pack,Office Supplies,North,5,13.5,67.5
ORD-10749,2024-05-28,Casey Nguyen,Chair,Furniture,South,5,145.84,729.2
ORD-10750,2024-07-05,Emerson Walsh,Notebook Pack,Office Supplies,East,4,13.0,52.0
ORD-10751,2024-12-16,Morgan Ellis,Mouse,Accessories,West,5,25.86,129.3
ORD-10752,2024-10-16,Casey Nguyen,Printer,Office Supplies,South,5,125.56,627.8
ORD-10753,2024-04-28,Sam Patel,Desk,Furniture,North,4,190.8,763.2
ORD-10754,2024-09-22,Parker Kim,Desk,Furniture,South,2,194.67,389.34
ORD-10755,2024-01-21,Drew Santos,Printer,Office Supplies,East,1,135.42,135.42
ORD-10756,2024-05-14,Rowan Pierce,Notebook Pack,Office Supplies,West,3,13.16,39.48
ORD-10757,2024-10-27,Sam Patel,Chair,Furniture,North,3,152.29,456.87
ORD-10758,2024-09-21,Reese Morgan,Chair,Furniture,North,2,157.08,314.16
ORD-10759,2024-11-05,Alex Rivera,Desk,Furniture,West,4,199.73,798.92
ORD-10760,2024-09-20,Jamie Torres,Printer,Office Supplies,West,1,125.64,125.64
ORD-10761,2024-11-04,Taylor Brooks,Keyboard,Accessories,West,3,48.42,145.26
ORD-10762,2024-09-03,Hayden Cole,Chair,Furniture,South,1,154.66,154.66
ORD-10763,2024-01-12,Avery Chen,Mouse,Accessories,East,4,25.22,100.88
ORD-10764,2024-03-09,Emerson Walsh,Keyboard,Accessories,East,2,50.36,100.72
ORD-10765,2024-05-12,Morgan Ellis,Desk Lamp,Office Supplies,South,2,33.75,67.5
ORD-10766,2024-12-04,Cameron Blake,Desk Lamp,Office Supplies,East,1,36.63,36.63
ORD-10767,2024-09-03,Morgan Ellis,Mouse,Accessories,West,4,24.86,99.44
ORD-10768,2024-04-03,Blake Foster,Chair,Furniture,North,5,151.5,757.5
ORD-10769,2024-08-20,Blake Foster,Keyboard,Accessories,East,3,51.11,153.33
ORD-10770,2024-02-25,Alex Rivera,Mouse,Accessories,West,2,24.69,49.38
ORD-10771,2024-12-16,Quinn Harper,Notebook Pack,Office Supplies,West,5,13.46,67.3
ORD-10772,2024-11-10,Blake Foster,Desk Lamp,Office Supplies,East,4,33.58,134.32
ORD-10773,2024-02-17,Hayden Cole,Notebook Pack,Office Supplies,West,1,12.99,12.99
ORD-10774,2024-12-13,Quinn Harper,Desk Lamp,Office Supplies,South,1,35.13,35.13
ORD-10775,2024-08-07,Avery Chen,Desk,Furniture,South,5,207.49,1037.45
ORD-10776,2024-02-20,Quinn Harper,Chair,Furniture,West,5,147.75,738.75
ORD-10777,2024-02-12,Cameron Blake,Headphones,Accessories,South,2,79.81,159.62
ORD-10778,2024-10-22,Emerson Walsh,Headphones,Accessories,East,1,77.5,77.5
ORD-10779,2024-12-18,Drew Santos,Notebook Pack,Office Supplies,South,2,12.35,24.7
ORD-10780,2024-11-29,Rowan Pierce,Desk,Furniture,North,4,192.12,768.48
ORD-10781,2024-10-16,Parker Kim,Headphones,Accessories,North,4,82.83,331.32
ORD-10782,2024-10-09,Finley Grant,Chair,Furniture,South,4,153.81,615.24
ORD-10783,2024-09-04,Jamie Torres,Keyboard,Accessories,North,5,49.34,246.7
ORD-10784,2024-03-11,Taylor Brooks,Desk Lamp,Office Supplies,West,4,34.45,137.8
ORD-10785,2024-02-21,Riley Quinn,Printer,Office Supplies,South,2,133.67,267.34
ORD-10786,2024-12-22,Jordan Lee,Desk,Furniture,West,5,206.01,1030.05
ORD-10787,2024-02-16,Casey Nguyen,Chair,Furniture,South,1,156.96,156.96
ORD-10788,2024-05-14,Avery Chen,Desk Lamp,Office Supplies,North,1,34.76,34.76
ORD-10789,2024-07-24,Blake Foster,Monitor,Electronics,North,4,252.72,1010.88
ORD-10790,2024-11-23,Hayden Cole,Desk Lamp,Office Supplies,South,2,33.44,66.88
ORD-10791,2024-05-26,Riley Quinn,Laptop,Electronics,East,5,873.14,4365.7
ORD-10792,2024-11-10,Morgan Ellis,Desk Lamp,Office Supplies,East,2,35.03,70.06
ORD-10793,2024-03-21,Sam Patel,Desk,Furniture,North,1,194.78,194.78
ORD-10794,2024-07-26,Rowan Pierce,Chair,Furniture,West,4,147.79,591.16
ORD-10795,2024-02-16,Finley Grant,Notebook Pack,Office Supplies,North,1,12.36,12.36
ORD-10796,2024-06-26,Jamie Torres,Notebook Pack,Office Supplies,West,3,13.53,40.59
ORD-10797,2024-07-25,Rowan Pierce,Desk Lamp,Office Supplies,East,4,36.61,146.44
ORD-10798,2024-02-24,Finley Grant,Headphones,Accessories,East,5,77.39,386.95
ORD-10799,2024-09-19,Jamie Torres,Notebook Pack,Office Supplies,North,1,12.72,12.72
ORD-10800,2024-09-04,Avery Chen,Printer,Office Supplies,North,5,136.05,680.25
ORD-10801,2024-01-15,Hayden Cole,Printer,Office Supplies,East,5,132.35,661.75
ORD-10802,2024-12-12,Avery Chen,Headphones,Accessories,North,2,76.53,153.06
ORD-10803,2024-10-01,Alex Rivera,Chair,Furniture,North,5,156.82,784.1
ORD-10804,2024-12-10,Drew Santos,Mouse,Accessories,East,4,24.46,97.84
ORD-10805,2024-06-09,Parker Kim,Notebook Pack,Office Supplies,West,4,13.55,54.2
ORD-10806,2024-09-12,Riley Quinn,Desk Lamp,Office Supplies,West,2,34.18,68.36
ORD-10807,2024-04-27,Riley Quinn,Mouse,Accessories,West,2,25.92,51.84
ORD-10808,2024-03-02,Sam Patel,Desk Lamp,Office Supplies,South,1,34.49,34.49
ORD-10809,2024-01-22,Hayden Cole,Desk Lamp,Office Supplies,North,5,33.26,166.3
ORD-10810,2024-05-20,Hayden Cole,Desk Lamp,Office Supplies,West,5,34.34,171.7
ORD-10811,2024-10-22,Casey Nguyen,Notebook Pack,Office Supplies,East,2,12.7,25.4
ORD-10812,2024-10-03,Jordan Lee,Notebook Pack,Office Supplies,North,4,13.38,53.52
ORD-10813,2024-08-22,Taylor Brooks,Chair,Furniture,South,2,155.4,310.8
ORD-10814,2024-12-11,Riley Quinn,Desk,Furniture,South,1,203.77,203.77
ORD-10815,2024-11-09,Jamie Torres,Desk Lamp,Office Supplies,West,3,33.59,100.77
ORD-10816,2024-08-29,Blake Foster,Notebook Pack,Office Supplies,North,3,12.68,38.04
ORD-10817,2024-04-17,Quinn Harper,Desk,Furniture,North,4,193.67,774.68
ORD-10818,2024-08-18,Morgan Ellis,Desk,Furniture,West,3,207.08,621.24
ORD-10819,2024-05-18,Avery Chen,Desk Lamp,Office Supplies,South,1,35.64,35.64
ORD-10820,2024-08-30,Alex Rivera,Chair,Furniture,West,2,145.43,290.86
ORD-10821,2024-09-30,Drew Santos,Chair,Furniture,South,5,149.98,749.9
ORD-10822,2024-01-25,Reese Morgan,Headphones,Accessories,East,5,78.0,390.0
ORD-10823,2024-08-31,Taylor Brooks,Keyboard,Accessories,South,3,47.79,143.37
ORD-10824,2024-10-13,Finley Grant,Desk,Furniture,North,3,195.19,585.57
ORD-10825,2024-06-28,Blake Foster,Desk,Furniture,West,1,190.39,190.39
ORD-10826,2024-03-30,Cameron Blake,Desk Lamp,Office Supplies,North,5,35.26,176.3
ORD-10827,2024-08-16,Sam Patel,Desk,Furniture,South,4,203.45,813.8
ORD-10828,2024-03-26,Drew Santos,Desk Lamp,Office Supplies,South,2,34.24,68.48
ORD-10829,2024-02-10,Morgan Ellis,Desk Lamp,Office Supplies,North,1,35.24,35.24
ORD-10830,2024-12-29,Jamie Torres,Mouse,Accessories,South,3,24.52,73.56
ORD-10831,2024-10-27,Emerson Walsh,Headphones,Accessories,South,3,83.09,249.27
ORD-10832,2024-03-05,Avery Chen,Chair,Furniture,North,1,145.0,145.0
ORD-10833,2024-02-22,Taylor Brooks,Monitor,Electronics,East,4,242.75,971.0
ORD-10834,2024-07-22,Emerson Walsh,Printer,Office Supplies,East,1,130.62,130.62
ORD-10835,2024-02-13,Reese Morgan,Monitor,Electronics,North,2,244.05,488.1
ORD-10836,2024-08-14,Casey Nguyen,Mouse,Accessories,West,3,24.36,73.08
ORD-10837,2024-01-18,Parker Kim,Notebook Pack,Office Supplies,North,1,13.43,13.43
ORD-10838,2024-05-19,Finley Grant,Printer,Office Supplies,South,5,129.56,647.8
ORD-10839,2024-03-31,Rowan Pierce,Keyboard,Accessories,South,5,52.34,261.7
ORD-10840,2024-06-07,Parker Kim,Desk Lamp,Office Supplies,South,5,34.76,173.8
ORD-10841,2024-08-14,Cameron Blake,Notebook Pack,Office Supplies,North,1,12.64,12.64
ORD-10842,2024-01-06,Alex Rivera,Chair,Furniture,West,3,146.39,439.17
ORD-10843,2024-01-05,Hayden Cole,Desk,Furniture,South,5,195.73,978.65
ORD-10844,2024-05-29,Blake Foster,Headphones,Accessories,West,4,76.06,304.24
ORD-10845,2024-07-29,Finley Grant,Laptop,Electronics,South,2,904.33,1808.66
ORD-10846,2024-07-12,Avery Chen,Chair,Furniture,North,4,146.24,584.96
ORD-10847,2024-09-21,Blake Foster,Monitor,Electronics,North,2,248.05,496.1
ORD-10848,2024-05-17,Quinn Harper,Headphones,Accessories,West,5,81.18,405.9
ORD-10849,2024-02-26,Skyler Adams,Monitor,Electronics,South,3,242.05,726.15
ORD-10850,2024-04-06,Drew Santos,Headphones,Accessories,East,4,81.59,326.36
ORD-10851,2024-01-12,Morgan Ellis,Keyboard,Accessories,East,5,47.74,238.7
ORD-10852,2024-01-05,Avery Chen,Headphones,Accessories,East,4,78.14,312.56
ORD-10853,2024-06-24,Quinn Harper,Keyboard,Accessories,North,2,47.56,95.12
ORD-10854,2024-12-22,Jordan Lee,Printer,Office Supplies,North,4,136.46,545.84
ORD-10855,2024-01-29,Jamie Torres,Monitor,Electronics,South,2,258.58,517.16
ORD-10856,2024-04-08,Jamie Torres,Monitor,Electronics,South,2,251.07,502.14
ORD-10857,2024-07-16,Skyler Adams,Laptop,Electronics,West,2,865.97,1731.94
ORD-10858,2024-09-23,Riley Quinn,Laptop,Electronics,South,1,872.92,872.92
ORD-10859,2024-06-14,Morgan Ellis,Chair,Furniture,East,3,152.71,458.13
ORD-10860,2024-09-03,Cameron Blake,Notebook Pack,Office Supplies,West,3,13.02,39.06
ORD-10861,2024-02-27,Avery Chen,Desk,Furniture,South,2,207.74,415.48
ORD-10862,2024-10-26,Taylor Brooks,Desk,Furniture,South,3,190.29,570.87
ORD-10863,2024-10-24,Hayden Cole,Mouse,Accessories,West,1,23.76,23.76
ORD-10864,2024-03-21,Hayden Cole,Desk,Furniture,East,2,205.41,410.82
ORD-10865,2024-01-31,Parker Kim,Desk Lamp,Office Supplies,West,1,34.42,34.42
ORD-10866,2024-09-06,Avery Chen,Notebook Pack,Office Supplies,North,2,13.37,26.74
ORD-10867,2024-08-12,Riley Quinn,Notebook Pack,Office Supplies,East,3,13.36,40.08
ORD-10868,2024-05-08,Jordan Lee,Chair,Furniture,South,2,147.86,295.72
ORD-10869,2024-12-22,Hayden Cole,Printer,Office Supplies,West,5,130.76,653.8
ORD-10870,2024-06-14,Skyler Adams,Desk Lamp,Office Supplies,North,3,33.89,101.67
ORD-10871,2024-03-23,Sam Patel,Desk Lamp,Office Supplies,West,5,36.44,182.2
ORD-10872,2024-10-04,Parker Kim,Printer,Office Supplies,South,3,127.33,381.99
ORD-10873,2024-07-13,Morgan Ellis,Laptop,Electronics,East,5,924.82,4624.1
ORD-10874,2024-05-02,Drew Santos,Desk Lamp,Office Supplies,East,5,36.24,181.2
ORD-10875,2024-09-25,Hayden Cole,Notebook Pack,Office Supplies,West,2,13.4,26.8
ORD-10876,2024-11-24,Drew Santos,Desk Lamp,Office Supplies,East,4,34.23,136.92
ORD-10877,2024-01-23,Casey Nguyen,Monitor,Electronics,West,1,250.57,250.57
ORD-10878,2024-04-08,Taylor Brooks,Laptop,Electronics,East,4,873.18,3492.72
ORD-10879,2024-12-02,Hayden Cole,Desk Lamp,Office Supplies,North,4,35.49,141.96
ORD-10880,2024-02-06,Alex Rivera,Laptop,Electronics,West,5,887.96,4439.8
ORD-10881,2024-08-27,Jordan Lee,Printer,Office Supplies,North,1,135.56,135.56
ORD-10882,2024-07-07,Jordan Lee,Notebook Pack,Office Supplies,North,4,13.31,53.24
ORD-10883,2024-06-04,Sam Patel,Notebook Pack,Office Supplies,West,1,12.39,12.39
ORD-10884,2024-09-29,Reese Morgan,Notebook Pack,Office Supplies,West,2,12.47,24.94
ORD-10885,2024-10-18,Morgan Ellis,Mouse,Accessories,South,2,25.06,50.12
ORD-10886,2024-07-02,Skyler Adams,Monitor,Electronics,South,5,256.65,1283.25
ORD-10887,2024-10-08,Reese Morgan,Monitor,Electronics,North,2,241.66,483.32
ORD-10888,2024-08-14,Parker Kim,Keyboard,Accessories,North,5,50.16,250.8
ORD-10889,2024-07-09,Quinn Harper,Notebook Pack,Office Supplies,South,3,13.63,40.89
ORD-10890,2024-10-06,Riley Quinn,Desk,Furniture,South,5,202.16,1010.8
ORD-10891,2024-07-03,Skyler Adams,Notebook Pack,Office Supplies,South,3,13.54,40.62
ORD-10892,2024-05-25,Blake Foster,Chair,Furniture,East,1,142.49,142.49
ORD-10893,2024-01-04,Cameron Blake,Notebook Pack,Office Supplies,West,3,12.52,37.56
ORD-10894,2024-12-19,Jamie Torres,Mouse,Accessories,West,1,25.88,25.88
ORD-10895,2024-03-20,Casey Nguyen,Monitor,Electronics,North,3,238.43,715.29
ORD-10896,2024-04-29,Jamie Torres,Desk,Furniture,North,2,207.78,415.56
ORD-10897,2024-04-21,Sam Patel,Monitor,Electronics,North,5,251.75,1258.75
ORD-10898,2024-02-18,Blake Foster,Printer,Office Supplies,North,5,125.74,628.7
ORD-10899,2024-07-14,Sam Patel,Laptop,Electronics,East,5,920.76,4603.8
ORD-10900,2024-08-01,Taylor Brooks,Desk,Furniture,West,4,196.95,787.8
ORD-10901,2024-01-28,Cameron Blake,Desk Lamp,Office Supplies,East,4,36.49,145.96
ORD-10902,2024-06-16,Emerson Walsh,Desk,Furniture,West,2,200.79,401.58
ORD-10903,2024-08-16,Blake Foster,Keyboard,Accessories,East,4,47.74,190.96
ORD-10904,2024-03-16,Casey Nguyen,Mouse,Accessories,North,4,24.82,99.28
ORD-10905,2024-10-07,Reese Morgan,Monitor,Electronics,North,1,249.39,249.39
ORD-10906,2024-12-23,Casey Nguyen,Monitor,Electronics,West,4,247.45,989.8
ORD-10907,2024-07-21,Rowan Pierce,Printer,Office Supplies,West,4,130.76,523.04
ORD-10908,2024-05-06,Avery Chen,Notebook Pack,Office Supplies,East,5,13.14,65.7
ORD-10909,2024-12-16,Rowan Pierce,Headphones,Accessories,East,3,82.2,246.6
ORD-10910,2024-07-06,Parker Kim,Monitor,Electronics,West,4,254.28,1017.12
ORD-10911,2024-06-05,Morgan Ellis,Desk,Furniture,North,1,196.88,196.88
ORD-10912,2024-11-15,Casey Nguyen,Desk Lamp,Office Supplies,South,4,36.12,144.48
ORD-10913,2024-04-12,Parker Kim,Laptop,Electronics,West,2,938.17,1876.34
ORD-10914,2024-05-04,Blake Foster,Monitor,Electronics,West,1,240.3,240.3
ORD-10915,2024-06-05,Skyler Adams,Headphones,Accessories,South,1,76.1,76.1
ORD-10916,2024-04-18,Riley Quinn,Laptop,Electronics,North,5,884.86,4424.3
ORD-10917,2024-12-21,Alex Rivera,Notebook Pack,Office Supplies,South,2,12.97,25.94
ORD-10918,2024-01-23,Jamie Torres,Desk Lamp,Office Supplies,West,5,36.41,182.05
ORD-10919,2024-05-18,Jordan Lee,Laptop,Electronics,South,5,880.55,4402.75
ORD-10920,2024-12-05,Parker Kim,Laptop,Electronics,East,3,860.98,2582.94
ORD-10921,2024-04-28,Reese Morgan,Laptop,Electronics,East,4,881.31,3525.24
ORD-10922,2024-09-29,Sam Patel,Desk,Furniture,West,5,199.68,998.4
ORD-10923,2024-10-14,Alex Rivera,Mouse,Accessories,East,4,24.99,99.96
ORD-10924,2024-06-19,Hayden Cole,Mouse,Accessories,South,3,26.05,78.15
